quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
22,1372,0,0,0,3,15,258,416,240,71334,3.757812,2.953125,4.566406,4.515625,2.996094,0.613960,9.690430,9.553711,22.480408,2.109375,4.578125,3.722412,17.056396,20294.000000,17291.000000,1
22,1225,0,0,1,12,6,251,416,240,71334,3.436523,6.230469,2.992188,4.523438,0.000000,5.248660,9.338867,8.889648,36.261597,4.562500,2.156250,21.121094,4.819336,15292.000000,15936.000000,1
22,916,0,0,0,9,11,174,416,240,71334,2.417969,1.011719,0.000000,3.488281,5.171875,4.138420,7.166016,7.726562,24.458115,3.796875,2.406250,23.943115,10.366211,6733.000000,6821.000000,1
22,639,0,1,0,15,10,97,416,240,71334,1.167969,1.531250,1.304688,1.835938,0.000000,0.490250,4.489258,4.477539,8.981552,1.984375,0.992188,45.265381,4.320251,12650.000000,13980.000000,1
22,428,0,0,1,3,13,55,416,240,71334,0.789062,0.000000,0.000000,0.757812,2.398438,0.959076,2.222656,2.876953,6.963318,1.921875,2.875000,5.165771,12.421875,7190.000000,9843.000000,1
22,1462,0,0,0,9,13,316,416,240,71334,4.436523,3.820312,4.281250,3.355469,6.289062,1.251101,11.649414,13.088867,32.796753,0.515625,2.312500,0.406006,6.902344,8817.000000,9541.000000,1
22,652,0,0,0,12,20,90,416,240,71334,1.223633,0.812500,1.167969,2.121094,0.792969,0.290759,4.425781,4.599609,6.601356,0.445312,1.601562,1.403259,5.630310,11065.000000,14404.000000,1
22,601,0,1,0,9,6,111,416,240,71334,1.369141,1.449219,0.000000,2.605469,1.421875,0.853062,3.797852,3.848633,7.811001,1.078125,1.890625,1.415771,4.191162,4994.000000,9462.000000,1
22,183,0,0,4,0,0,31,416,240,71334,0.357422,0.800781,0.628906,,0.000000,0.131443,1.382812,0.968750,2.237484,5.750000,1.500000,37.187500,2.750000,1422.000000,5145.000000,1
22,60,0,0,2,0,4,0,416,240,71334,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,6.062500,2.000000,37.808594,4.000000,2603.000000,4289.000000,1
22,2839,0,0,0,15,18,473,416,240,71334,10.077148,13.121094,13.667969,,4.882812,12.803893,28.887695,31.358398,244.963776,34.773438,2.664062,15917.519531,36.988708,13771.000000,30134.000000,1
22,46,0,1,2,0,2,0,416,240,71334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969727,0.223633,0.000000,1.187500,1.062500,2.652344,2.058594,5748.000000,1293.000000,1
22,471,0,0,1,3,9,85,416,240,71334,1.083008,0.000000,1.542969,1.523438,1.265625,0.402949,2.877930,4.047852,7.244086,0.796875,1.671875,1.036865,3.689209,1171.000000,8737.000000,1
22,452,0,0,1,0,9,82,416,240,71334,0.904297,0.000000,0.578125,0.000000,3.039062,1.574780,2.835938,3.150391,6.055294,0.984375,2.125000,1.296631,4.546875,3761.000000,7923.000000,1
22,1800,0,0,1,9,13,362,416,240,71334,4.933594,2.828125,3.191406,7.875000,5.839844,4.235344,10.703125,12.986328,79.698715,1.515625,1.281250,4.015381,2.874023,17672.000000,19750.000000,1
22,1236,0,0,1,3,10,207,416,240,68063,3.256836,0.359375,3.867188,0.386719,8.414062,10.900592,9.968750,8.652344,50.800247,5.750000,5.726562,30.125000,25.104919,5848.000000,5179.000000,1
22,2130,0,0,2,9,10,415,416,240,68063,7.339844,11.480469,3.609375,9.976562,4.292969,11.824226,20.607422,17.429688,194.646225,3.015625,4.375000,10.468506,21.921875,18751.000000,19147.000000,1
22,1911,0,0,1,15,8,368,416,240,68063,7.602539,12.621094,2.332031,8.210938,7.246094,13.365340,24.337891,13.697266,297.327393,2.070312,3.851562,5.971619,19.829529,8429.000000,10958.000000,1
22,2043,16,0,1,6,8,353,416,240,68063,7.473633,12.925781,6.796875,1.773438,8.398438,15.882850,17.904297,22.785156,144.093048,5.460938,3.898438,506.560974,37.841248,19385.000000,19640.000000,1
22,129,0,0,3,0,2,11,416,240,68063,0.194336,0.339844,0.000000,0.437500,0.000000,0.038959,0.707031,0.847656,0.816726,0.187500,6.000000,0.277344,41.500000,25215.000000,27048.000000,1
22,530,0,0,2,6,5,111,416,240,68063,1.321289,0.718750,1.265625,0.000000,3.300781,1.507586,3.645508,4.653320,10.909469,0.781250,4.921875,0.639648,20.447021,18080.000000,19801.000000,1
22,257,0,0,2,9,4,39,416,240,68063,0.553711,0.000000,0.000000,0.000000,2.214844,0.919787,1.166992,1.915039,5.001021,1.687500,3.890625,4.652344,26.378662,5100.000000,6516.000000,1
22,1989,0,0,1,3,19,405,416,240,68063,5.657227,8.078125,6.078125,4.816406,3.656250,2.687198,14.210938,13.953125,53.020203,3.679688,2.914062,21.608337,13.375427,16128.000000,16326.000000,1
22,522,0,2,1,0,5,115,416,240,68063,1.232422,0.000000,2.281250,0.000000,2.648438,1.535717,4.647461,3.793945,11.516293,3.171875,3.125000,22.454834,20.046875,12933.000000,15018.000000,1
22,953,0,0,1,9,9,182,416,240,68063,2.364258,4.417969,1.636719,3.000000,0.402344,2.250079,7.209961,8.114258,18.921028,2.671875,3.640625,8.501709,18.464600,23316.000000,23990.000000,1
22,688,0,0,2,0,8,112,416,240,68063,2.271484,7.390625,0.218750,1.476562,0.000000,9.052715,11.053711,5.938477,64.469269,1.859375,4.375000,3.183350,21.484375,2688.000000,2602.000000,1
22,579,0,0,0,9,15,97,416,240,68063,1.282227,2.136719,0.000000,2.992188,0.000000,1.735583,4.920898,4.051758,9.530700,0.296875,2.429688,0.302490,10.323181,7848.000000,8742.000000,1
22,1229,0,0,0,0,11,253,416,240,68063,3.505859,5.332031,3.703125,4.101562,0.886719,2.647144,9.951172,9.476562,23.800747,1.359375,5.875000,0.948975,12.234375,13607.000000,16180.000000,1
22,1446,0,0,1,9,9,280,416,240,68063,3.652344,4.492188,3.394531,3.640625,3.082031,0.274300,9.333984,9.822266,35.949448,1.976562,3.820312,4.132263,14.413025,19657.000000,18760.000000,1
22,1688,0,0,1,9,15,325,416,240,68063,4.897461,7.332031,6.195312,5.292969,0.769531,6.201945,11.872070,14.612305,88.847885,3.164062,1.570312,21.902771,5.416931,14267.000000,16870.000000,1
22,900,0,0,0,0,11,185,416,240,68063,2.445312,1.617188,0.000000,4.746094,3.417969,3.226250,7.574219,7.496094,17.789978,5.296875,3.593750,11.333740,5.178711,6341.000000,7291.000000,1
22,657,0,0,0,3,22,110,416,240,68063,1.302734,2.234375,0.890625,1.742188,0.343750,0.537640,4.567383,4.600586,10.373196,2.046875,1.984375,8.544678,7.827881,18461.000000,18830.000000,1
22,505,0,0,1,9,9,80,416,240,68063,1.153320,0.000000,0.000000,1.898438,2.714844,1.413463,3.355469,4.171875,10.612235,1.273438,2.164062,3.214294,9.043396,5225.000000,6509.000000,1
22,1240,0,0,0,12,15,244,416,240,68063,3.413086,3.441406,3.914062,2.347656,3.949219,0.418590,10.508789,9.975586,21.437759,0.210938,2.648438,0.197693,7.681091,9709.000000,8946.000000,1
22,827,0,0,0,6,24,136,416,240,68063,1.754883,2.167969,1.593750,2.492188,0.765625,0.429713,6.086914,6.760742,10.860816,0.601562,1.859375,1.364685,9.136475,12695.000000,13847.000000,1
22,752,0,0,0,6,11,131,416,240,68063,1.677734,2.179688,0.000000,3.347656,1.183594,1.524891,5.203125,4.933594,12.419582,3.125000,3.968750,3.953125,6.764648,4569.000000,13722.000000,0
22,205,0,0,1,6,6,20,416,240,68063,0.239258,0.261719,0.695312,0.000000,0.000000,0.080745,0.908203,0.666016,1.547248,5.187500,1.343750,31.652344,2.600586,1199.000000,4041.000000,1
22,71,0,0,2,0,4,0,416,240,68063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.875000,1.750000,31.109375,3.937500,2159.000000,2498.000000,1
22,2113,0,0,0,3,27,398,416,240,68063,6.265625,9.972656,8.992188,2.281250,3.816406,10.762535,15.919922,16.998047,71.460693,4.320312,3.695312,300.327087,306.055603,12764.000000,27433.000000,1
22,43,0,1,2,6,2,0,416,240,68063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.722656,0.197266,0.000000,0.812500,0.812500,1.589844,1.589844,5521.000000,1157.000000,1
22,359,0,0,0,0,11,60,416,240,68063,0.719727,0.000000,1.300781,0.320312,1.257812,0.326175,3.031250,2.781250,6.934142,0.562500,1.562500,0.683594,3.089844,1387.000000,8979.000000,1
22,476,0,1,1,3,6,85,416,240,68063,1.009766,0.000000,0.914062,0.000000,3.125000,1.630657,2.930664,3.176758,7.234280,0.789062,1.273438,1.307068,2.948669,3498.000000,8873.000000,1
22,1621,0,0,0,21,14,315,416,240,68063,4.496094,2.914062,2.652344,8.121094,4.296875,4.770638,10.737305,12.266602,78.769516,1.046875,0.726562,4.279053,2.167419,16399.000000,20353.000000,1
22,748,0,0,2,0,8,129,416,240,80280,2.038086,0.707031,2.746094,0.000000,4.699219,3.377101,6.206055,5.225586,14.632339,3.765625,4.437500,25.835693,22.808594,4753.000000,4149.000000,1
22,1710,0,0,1,6,16,343,416,240,80280,4.629883,6.140625,2.625000,7.257812,2.496094,4.440242,12.686523,12.651367,49.680397,3.062500,4.085938,15.464844,27.266052,19781.000000,20572.000000,1
22,1627,0,0,0,3,10,359,416,240,80280,5.531250,3.917969,4.117188,7.195312,6.894531,2.307472,13.296875,12.824219,76.965820,3.640625,6.656250,7.698975,25.006836,11057.000000,10908.000000,1
22,1405,0,0,0,3,25,244,416,240,80280,4.342773,10.089844,4.527344,0.218750,2.535156,13.334483,11.769531,14.507812,117.307312,1.046875,6.078125,3.638428,104.103271,22300.000000,23057.000000,1
22,89,0,1,3,0,0,10,416,240,80280,0.238281,0.000000,0.000000,0.953125,0.000000,0.170334,0.548828,0.552734,0.783066,0.125000,3.750000,0.109375,23.437500,24034.000000,24274.000000,1
22,405,0,0,1,9,12,65,416,240,80280,0.781250,0.000000,1.136719,0.000000,1.988281,0.700996,2.779297,3.015625,6.124023,0.640625,4.843750,0.870850,27.678711,17849.000000,19891.000000,1
22,262,0,1,2,0,5,42,416,240,80280,0.640625,0.000000,0.000000,0.511719,2.050781,0.706490,1.531250,1.505859,6.054443,1.390625,3.984375,3.113037,25.296631,4093.000000,4500.000000,1
22,1651,0,0,0,18,8,351,416,240,80280,4.647461,5.128906,5.679688,4.871094,2.910156,1.091380,12.000977,10.948242,32.267319,5.289062,4.179688,26.627380,16.663025,14019.000000,17523.000000,1
22,259,0,2,0,0,8,46,416,240,80280,0.526367,0.000000,0.964844,0.000000,1.140625,0.280925,1.868164,1.723633,3.665320,2.406250,2.390625,13.866211,13.706787,14303.000000,13911.000000,1
22,911,0,0,0,12,15,148,416,240,80280,1.923828,2.804688,1.113281,1.597656,2.179688,0.401188,6.605469,6.330078,12.898495,2.968750,4.539062,8.311523,22.701599,20200.000000,20863.000000,1
22,1487,0,0,0,3,17,249,416,240,80280,5.734375,18.203125,0.000000,4.734375,0.000000,55.558960,18.333984,14.925781,200.269287,3.101562,5.273438,83.388123,43.464294,2787.000000,3338.000000,1
22,372,0,0,2,15,3,58,416,240,80280,0.800781,0.832031,0.269531,1.398438,0.703125,0.162483,3.061523,3.018555,4.723984,0.500000,4.125000,0.500000,15.109375,6712.000000,8554.000000,1
22,1118,0,0,2,9,9,233,416,240,80280,3.288086,4.136719,5.304688,3.710938,0.000000,3.944293,9.013672,10.302734,27.035172,0.578125,3.968750,0.400146,14.905273,13933.000000,15145.000000,1
22,969,0,1,2,0,4,189,416,240,80280,2.613281,2.078125,2.144531,2.515625,3.714844,0.432274,6.917969,9.218750,37.871933,2.406250,4.968750,3.553711,15.030273,19637.000000,15925.000000,1
22,2087,0,1,1,3,6,427,416,240,80280,9.004883,14.597656,12.835938,5.101562,3.484375,22.917000,19.651367,24.252930,376.340790,5.296875,2.859375,26.458740,7.808350,13219.000000,13090.000000,1
22,631,0,0,2,6,5,127,416,240,80280,1.468750,0.886719,0.246094,3.238281,1.503906,1.241531,5.083008,6.157227,10.555664,5.804688,4.210938,12.047791,6.947693,5545.000000,7631.000000,1
22,941,0,0,2,0,4,202,416,240,80280,3.166992,4.433594,3.199219,4.097656,0.937500,1.860522,8.403320,8.694336,25.994576,4.562500,4.437500,4.996094,4.746094,24817.000000,24614.000000,1
22,339,0,1,2,0,5,60,416,240,80280,0.830078,0.000000,0.000000,0.976562,2.343750,0.922680,2.414062,2.908203,9.045345,1.328125,1.859375,2.845459,6.402100,6836.000000,6825.000000,1
22,1576,0,0,2,0,9,365,416,240,80280,5.172852,5.652344,4.832031,2.421875,7.785156,3.684520,13.485352,13.030273,41.553131,0.781250,4.390625,0.577148,4.175537,11498.000000,11389.000000,1
22,712,0,0,3,9,2,133,416,240,80280,1.912109,1.878906,1.230469,3.117188,1.421875,0.539570,6.358398,6.719727,12.011806,1.015625,3.453125,0.734131,7.091553,12297.000000,12286.000000,1
22,950,0,1,1,0,4,191,416,240,80280,2.631836,4.132812,0.621094,4.667969,1.105469,3.192912,6.349609,7.443359,40.769730,2.812500,3.937500,4.152344,7.183594,2578.000000,13073.000000,1
22,147,0,1,1,0,6,8,416,240,80280,0.198242,0.296875,0.000000,0.496094,0.000000,0.044261,0.750000,0.892578,0.865973,4.875000,1.593750,24.046875,3.053711,1071.000000,3811.000000,1
22,63,0,0,1,0,8,0,416,240,80280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021484,0.054688,0.000000,5.031250,2.093750,15.530273,2.834961,2279.000000,2848.000000,1
22,1615,32,0,0,0,9,282,416,240,80280,6.232422,7.613281,14.359375,1.468750,1.488281,28.288387,15.272461,19.659180,173.276062,1.500000,0.984375,5.718750,2.484131,16976.000000,20598.000000,1
22,16,0,3,0,0,2,0,416,240,80280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.617188,0.095703,0.000000,0.437500,0.500000,1.371094,1.750000,5181.000000,906.000000,1
22,533,0,0,2,0,12,82,416,240,80280,1.080078,0.000000,1.941406,0.449219,1.929688,0.757069,3.764648,3.821289,7.372494,0.640625,2.109375,0.917725,3.691162,1197.000000,10499.000000,1
22,520,0,0,1,0,6,109,416,240,80280,1.427734,0.000000,0.882812,0.000000,4.828125,3.984112,4.075195,4.622070,15.442043,1.000000,2.187500,0.625000,1.902344,3353.000000,8594.000000,1
22,1323,0,0,2,0,4,301,416,240,80280,3.708984,2.542969,2.812500,5.335938,4.144531,1.249989,8.582031,9.578125,21.723904,3.250000,2.750000,1.687500,1.312500,13468.000000,20913.000000,1
22,634,0,0,2,0,7,112,416,240,95581,1.511719,0.632812,2.578125,0.312500,2.523438,1.092850,3.647461,4.084961,9.986191,6.343750,6.796875,44.163086,50.818115,5292.000000,4728.000000,1
22,1634,0,0,0,12,10,279,416,240,95581,4.750977,9.531250,1.320312,5.402344,2.750000,9.762164,13.328125,17.048828,122.308105,5.179688,7.500000,18.053650,36.625000,23412.000000,24049.000000,1
22,1387,0,0,1,0,6,277,416,240,95581,4.028320,2.375000,3.601562,6.156250,3.980469,1.861491,9.934570,11.877930,40.611504,5.000000,9.062500,13.000000,40.558594,13214.000000,15090.000000,1
22,1153,0,0,1,9,9,200,416,240,95581,3.374023,6.648438,3.695312,0.566406,2.585938,4.832202,10.981445,11.075195,81.374756,3.210938,9.367188,49.682068,100.497986,22516.000000,22805.000000,1
22,186,0,0,3,6,2,20,416,240,95581,0.321289,0.976562,0.000000,0.308594,0.000000,0.158999,1.077148,0.875977,1.552047,0.625000,5.468750,0.859375,42.874023,23895.000000,24959.000000,1
22,296,0,0,3,0,2,32,416,240,95581,0.585938,0.421875,0.609375,0.722656,0.589844,0.011543,1.838867,1.985352,3.090271,1.625000,10.125000,2.484375,82.109375,17858.000000,20220.000000,1
22,195,0,1,1,0,4,25,416,240,95581,0.338867,0.265625,0.000000,0.000000,1.089844,0.199748,0.965820,1.026367,1.895911,1.750000,4.812500,5.562500,31.277344,3480.000000,3595.000000,1
22,1696,0,0,2,0,4,350,416,240,95581,4.941406,4.257812,7.597656,4.503906,3.406250,2.517769,12.197266,12.386719,52.701645,9.312500,7.250000,33.714844,21.062500,15211.000000,18139.000000,1
22,142,0,0,2,0,4,12,416,240,95581,0.156250,0.000000,0.265625,0.000000,0.359375,0.025513,1.172852,1.065430,1.174805,4.937500,3.875000,25.683594,17.109375,15063.000000,15410.000000,1
22,952,0,0,1,6,13,155,416,240,95581,2.353516,1.253906,2.136719,2.246094,3.777344,0.823742,7.935547,7.685547,16.781277,4.015625,5.851562,24.468506,58.048279,21814.000000,22515.000000,0
22,1966,0,0,1,9,13,358,416,240,95581,6.588867,13.835938,2.562500,8.308594,1.648438,24.024239,20.698242,18.090820,134.246002,1.679688,6.734375,5.014587,84.866943,2822.000000,3208.000000,1
22,582,0,1,0,0,9,104,416,240,95581,1.287109,0.304688,0.773438,3.128906,0.941406,1.185184,4.384766,4.378906,9.228115,0.640625,4.625000,0.792725,35.234375,6665.000000,6447.000000,1
22,1163,0,0,0,0,15,242,416,240,95581,3.175781,5.937500,3.375000,3.390625,0.000000,4.449631,8.069336,8.928711,24.430038,1.187500,6.843750,1.027344,25.038086,12713.000000,12685.000000,1
22,1267,0,0,0,0,12,261,416,240,95581,3.367188,3.714844,1.007812,5.562500,3.183594,2.635155,9.215820,8.827148,25.996033,2.843750,5.703125,4.381836,18.052490,19660.000000,17933.000000,1
22,2146,0,0,0,6,17,421,416,240,95581,8.999023,13.414062,16.082031,3.292969,3.207031,33.941940,18.494141,24.337891,399.696289,6.523438,3.515625,63.874451,19.499756,12750.000000,13528.000000,1
22,682,0,0,1,3,8,132,416,240,95581,1.806641,1.933594,1.019531,3.566406,0.707031,1.235394,5.374023,5.860352,11.247768,5.281250,3.781250,21.389648,10.827148,7502.000000,8584.000000,1
22,964,0,0,0,6,22,173,416,240,95581,2.169922,3.382812,2.597656,1.265625,1.433594,0.753498,6.417969,7.345703,17.359798,3.359375,3.343750,21.167725,21.475586,25203.000000,25761.000000,1
22,206,0,0,2,3,5,29,416,240,95581,0.347656,0.000000,0.000000,0.000000,1.390625,0.362595,0.907227,1.342773,2.261948,2.687500,4.593750,8.777344,24.928711,7006.000000,8903.000000,1
22,1373,0,0,1,6,16,306,416,240,95581,3.631836,2.152344,4.308594,1.488281,6.578125,3.980586,10.128906,9.656250,26.836136,0.546875,3.875000,0.700928,25.796875,13667.000000,14952.000000,1
22,657,0,0,0,12,22,89,416,240,95581,1.052734,0.617188,0.632812,1.871094,1.089844,0.259281,4.044922,4.771484,7.212063,0.742188,2.601562,1.910095,21.630310,14690.000000,15215.000000,1
22,809,0,0,0,3,17,136,416,240,95581,2.150391,2.433594,0.000000,4.042969,2.125000,2.071720,6.588867,6.063477,53.975430,2.390625,3.546875,9.488037,21.122803,2853.000000,13693.000000,0
22,195,0,0,2,0,4,19,416,240,95581,0.273438,0.351562,0.742188,0.000000,0.000000,0.093842,0.962891,0.716797,1.448669,6.812500,2.500000,54.277344,5.375000,920.000000,4224.000000,1
22,51,0,0,1,0,6,0,416,240,95581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.812500,2.000000,28.277344,4.500000,2770.000000,3532.000000,1
22,1003,16,0,1,3,8,169,416,240,95581,2.469727,4.906250,4.347656,0.000000,0.625000,4.741458,6.618164,9.403320,42.942444,2.921875,2.734375,9.947021,32.179443,17280.000000,15546.000000,1
22,45,0,2,0,0,4,0,416,240,95581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208008,0.047852,0.000000,1.125000,0.937500,3.984375,3.183594,4207.000000,902.000000,1
22,417,0,1,0,6,7,64,416,240,95581,0.852539,0.000000,1.578125,0.574219,1.257812,0.373752,2.804688,3.255859,6.352279,0.390625,1.843750,0.488037,3.756836,964.000000,7706.000000,1
22,422,0,0,2,9,3,78,416,240,95581,0.992188,0.000000,0.621094,0.000000,3.347656,1.913704,3.156250,2.847656,5.435486,0.968750,2.062500,2.092773,6.996094,4805.000000,11067.000000,1
22,1445,0,0,0,0,22,288,416,240,95581,3.397461,2.957031,1.062500,5.101562,4.468750,2.424411,9.623047,9.996094,25.286362,2.328125,2.015625,4.345459,3.296631,16125.000000,19585.000000,1
22,760,0,0,2,0,16,112,416,240,84643,2.970703,0.976562,8.785156,0.847656,1.273438,11.293125,6.905273,8.987305,183.577271,2.593750,2.890625,20.397461,18.628662,7918.000000,4879.000000,1
22,1690,0,0,0,6,19,286,416,240,84643,4.262695,7.484375,1.992188,3.230469,4.343750,4.151622,12.827148,12.422852,54.869469,4.765625,6.539062,40.179443,69.857849,22500.000000,22533.000000,1
22,1444,0,0,0,18,15,264,416,240,84643,3.833984,2.597656,4.171875,5.625000,2.941406,1.411777,10.679688,10.490234,33.212673,2.015625,3.796875,8.577881,29.911865,14747.000000,14909.000000,1
22,996,0,0,0,12,18,169,416,240,84643,2.211914,2.175781,4.917969,0.000000,1.753906,3.106593,5.660156,7.160156,25.909195,2.984375,4.593750,116.406006,56.928711,25645.000000,27211.000000,1
22,123,0,0,2,0,4,6,416,240,84643,0.083984,0.335938,0.000000,0.000000,0.000000,0.021160,0.263672,0.412109,0.694118,0.250000,6.312500,0.187500,40.839844,26432.000000,26899.000000,1
22,283,0,1,3,0,0,51,416,240,84643,0.625000,0.332031,0.554688,0.531250,1.082031,0.077110,2.330078,2.113281,5.328125,0.625000,4.500000,0.734375,34.000000,17054.000000,18441.000000,1
22,219,0,0,3,0,2,32,416,240,84643,0.390625,0.496094,0.000000,0.000000,1.066406,0.193245,1.277344,1.144531,2.886475,2.187500,5.937500,6.152344,35.808594,3248.000000,4352.000000,1
22,1542,0,0,2,9,8,308,416,240,84643,4.570312,2.625000,9.230469,3.609375,2.816406,7.375221,11.486328,11.818359,73.901306,5.054688,3.828125,33.989197,19.564209,14498.000000,14051.000000,1
22,170,0,0,2,0,4,13,416,240,84643,0.214844,0.000000,0.515625,0.000000,0.343750,0.049850,1.067383,1.145508,0.955795,4.687500,4.875000,17.714844,18.859375,15656.000000,16610.000000,1
22,1096,0,0,0,0,18,201,416,240,84643,2.531250,0.000000,2.355469,3.042969,4.726562,2.879845,10.281250,7.761719,19.266602,4.718750,7.328125,22.295898,57.501709,20274.000000,20972.000000,1
22,2095,0,0,0,9,15,362,416,240,84643,6.676758,13.371094,5.363281,3.527344,4.445312,15.359378,19.572266,18.906250,123.500008,3.078125,12.070312,16.447021,313.877869,3019.000000,4168.000000,1
22,813,0,0,0,15,11,143,416,240,84643,1.907227,0.000000,1.613281,3.539062,2.476562,1.677737,5.690430,4.840820,10.800963,0.539062,5.062500,1.123474,34.308594,5174.000000,5296.000000,1
22,1375,0,0,1,0,6,312,416,240,84643,3.925781,5.218750,5.484375,2.628906,2.371094,2.049980,10.227539,9.942383,19.152695,1.437500,7.562500,1.246094,25.746094,12647.000000,12611.000000,1
22,1576,0,0,2,9,3,322,416,240,84643,4.390625,4.566406,1.960938,6.113281,4.921875,2.296013,11.170898,11.327148,38.382568,2.765625,5.593750,4.523193,17.772461,18821.000000,18117.000000,1
22,2276,0,0,2,6,4,462,416,240,84643,9.762695,10.960938,19.242188,4.660156,4.187500,37.103813,20.275391,27.531250,486.440765,6.187500,3.437500,49.214844,15.183594,11673.000000,11656.000000,1
22,784,0,0,0,6,8,152,416,240,84643,2.082031,1.867188,1.125000,3.894531,1.441406,1.164406,6.728516,6.394531,12.977646,5.937500,4.281250,29.308594,14.389648,6737.000000,6912.000000,1
22,1117,0,0,0,6,19,226,416,240,84643,2.785156,3.656250,4.070312,2.761719,0.652344,1.739967,7.649414,8.272461,20.026108,3.687500,3.765625,22.933594,24.835693,24916.000000,26039.000000,1
22,268,0,1,2,3,5,31,416,240,84643,0.427734,0.000000,0.000000,0.710938,1.000000,0.193401,1.337891,2.675781,2.311184,1.640625,2.968750,6.573975,21.124023,6316.000000,7786.000000,1
22,1235,0,0,0,6,20,246,416,240,84643,3.301758,1.929688,4.164062,0.000000,7.113281,7.013865,8.929688,10.343750,31.234138,0.531250,3.515625,0.717773,24.218506,14166.000000,16553.000000,1
22,588,0,0,0,12,13,77,416,240,84643,1.261719,1.890625,0.546875,1.898438,0.710938,0.403824,4.282227,4.764648,5.994003,1.031250,3.562500,1.733398,18.792969,15393.000000,16120.000000,1
22,1008,0,0,0,6,18,176,416,240,84643,2.287109,3.484375,0.492188,4.132812,1.039062,2.404858,7.422852,6.774414,15.847256,2.046875,2.898438,5.388428,10.575623,1980.000000,14557.000000,1
22,226,0,0,1,0,6,26,416,240,84643,0.572266,1.054688,1.234375,0.000000,0.000000,0.331524,1.786133,1.348633,1.813137,5.937500,1.750000,35.433594,3.187500,1052.000000,3861.000000,1
